"id","label","obsolete","ordering"
"8001","0.07","0","0"
"8002","0.07","0","10"
"8003","0.07","0","20"
"8004","0.09","0","30"
"8005","0.09","0","40"
"8006","0.09","0","50"
"8007","0.11","0","60"
"8008","0.11","0","70"
"8009","0.11","0","80"
"8010","0.11","0","90"
"8011","0.11","0","100"
"8012","0.11","0","110"
"8013","0.11","0","120"
"8014","0.11","0","130"
"9001","0.33","0","140"
