"id","label","obsolete","ordering"
"102","Invitacion a terceros y actos internos de reconocimiento nacional","0","102"
"201","Billetes transporte","0","201"
"202","Peaje","0","202"
"203","Parking","0","203"
"204","Taxis","0","204"
"205","Combustible","1","205"
"206","Telefono","1","206"
"207","Internet","1","207"
"208","Lavanderia","1","201"
"300","Otros","0","300"
